1.000000000000000021e-03,1.000000000000000021e-03,-6.784718483686447144e-03,2.426175959408283234e-02
1.000000000000000021e-03,1.120000000000000023e-01,-5.025666672736406326e-03,8.992466330528259277e-02
2.231111111111111212e-01,1.120000000000000023e-01,1.107545476406812668e-02,9.437137842178344727e-02
1.000000000000000021e-03,2.230000000000000038e-01,-2.315208315849304199e-03,1.474096179008483887e-01
2.231111111111111212e-01,2.230000000000000038e-01,6.764886900782585144e-03,1.519795507192611694e-01
4.452222222222222414e-01,2.230000000000000038e-01,1.631665602326393127e-02,1.480076313018798828e-01
1.000000000000000021e-03,3.340000000000000191e-01,3.253907896578311920e-03,1.534835249185562134e-01
2.231111111111111212e-01,3.340000000000000191e-01,3.040541661903262138e-03,1.574529409408569336e-01
4.452222222222222414e-01,3.340000000000000191e-01,2.406033221632242203e-03,1.524131149053573608e-01
6.673333333333333339e-01,3.340000000000000191e-01,6.037928396835923195e-04,1.401654332876205444e-01
1.000000000000000021e-03,4.450000000000000067e-01,6.930186413228511810e-03,8.835763484239578247e-02
2.231111111111111212e-01,4.450000000000000067e-01,-1.976003870368003845e-03,9.410629421472549438e-02
4.452222222222222414e-01,4.450000000000000067e-01,-1.164785772562026978e-02,9.244001656770706177e-02
6.673333333333333339e-01,4.450000000000000067e-01,-2.035279572010040283e-02,8.659210801124572754e-02
8.894444444444444819e-01,4.450000000000000067e-01,-2.388350479304790497e-02,7.977244257926940918e-02
1.000000000000000021e-03,5.560000000000000497e-01,3.373114392161369324e-03,-8.434972167015075684e-02
2.231111111111111212e-01,5.560000000000000497e-01,-1.003705989569425583e-02,-7.428086549043655396e-02
4.452222222222222414e-01,5.560000000000000497e-01,-2.474716305732727051e-02,-6.749883294105529785e-02
6.673333333333333339e-01,5.560000000000000497e-01,-3.878006339073181152e-02,-5.993143096566200256e-02
8.894444444444444819e-01,5.560000000000000497e-01,-5.111797899007797241e-02,-4.644150286912918091e-02
1.111555555555555408e+00,5.560000000000000497e-01,-6.447893381118774414e-02,-3.396924585103988647e-02
1.000000000000000021e-03,6.670000000000000373e-01,-1.075032725930213928e-02,-4.241362214088439941e-01
2.231111111111111212e-01,6.670000000000000373e-01,-2.485836856067180634e-02,-4.080227017402648926e-01
4.452222222222222414e-01,6.670000000000000373e-01,-4.200648143887519836e-02,-3.878435194492340088e-01
6.673333333333333339e-01,6.670000000000000373e-01,-6.110985204577445984e-02,-3.586639463901519775e-01
8.894444444444444819e-01,6.670000000000000373e-01,-8.175113052129745483e-02,-3.131926357746124268e-01
1.111555555555555408e+00,6.670000000000000373e-01,-1.055715307593345642e-01,-2.507335543632507324e-01
1.333666666666666556e+00,6.670000000000000373e-01,-1.273546218872070312e-01,-1.905201077461242676e-01
1.000000000000000021e-03,7.780000000000000249e-01,-3.217995911836624146e-02,-8.817923069000244141e-01
2.231111111111111212e-01,7.780000000000000249e-01,-4.707026854157447815e-02,-8.666568398475646973e-01
4.452222222222222414e-01,7.780000000000000249e-01,-6.765613704919815063e-02,-8.417173624038696289e-01
6.673333333333333339e-01,7.780000000000000249e-01,-9.309577196836471558e-02,-8.005511164665222168e-01
8.894444444444444819e-01,7.780000000000000249e-01,-1.209653615951538086e-01,-7.323651313781738281e-01
1.111555555555555408e+00,7.780000000000000249e-01,-1.496839225292205811e-01,-6.251781582832336426e-01
1.333666666666666556e+00,7.780000000000000249e-01,-1.737005859613418579e-01,-4.820477068424224854e-01
1.555777777777777704e+00,7.780000000000000249e-01,-1.826113760471343994e-01,-3.386150002479553223e-01
1.000000000000000021e-03,8.890000000000000124e-01,-4.958824440836906433e-02,-1.236149430274963379e+00
2.231111111111111212e-01,8.890000000000000124e-01,-6.828012317419052124e-02,-1.234721183776855469e+00
4.452222222222222414e-01,8.890000000000000124e-01,-9.531668573617935181e-02,-1.227588415145874023e+00
6.673333333333333339e-01,8.890000000000000124e-01,-1.286068707704544067e-01,-1.207115173339843750e+00
8.894444444444444819e-01,8.890000000000000124e-01,-1.628687232732772827e-01,-1.159461021423339844e+00
1.111555555555555408e+00,8.890000000000000124e-01,-1.935126781463623047e-01,-1.064455866813659668e+00
1.333666666666666556e+00,8.890000000000000124e-01,-2.158501446247100830e-01,-9.010365605354309082e-01
1.555777777777777704e+00,8.890000000000000124e-01,-2.212089598178863525e-01,-6.735097169876098633e-01
1.777888888888888852e+00,8.890000000000000124e-01,-2.654573321342468262e-01,-4.482583701610565186e-01
1.000000000000000021e-03,1.000000000000000000e+00,-6.233814731240272522e-02,-1.411134600639343262e+00
2.231111111111111212e-01,1.000000000000000000e+00,-8.757609128952026367e-02,-1.425782799720764160e+00
4.452222222222222414e-01,1.000000000000000000e+00,-1.218147203326225281e-01,-1.441174030303955078e+00
6.673333333333333339e-01,1.000000000000000000e+00,-1.607306301593780518e-01,-1.449535012245178223e+00
8.894444444444444819e-01,1.000000000000000000e+00,-1.976932436227798462e-01,-1.438693523406982422e+00
1.111555555555555408e+00,1.000000000000000000e+00,-2.278085201978683472e-01,-1.392448186874389648e+00
1.333666666666666556e+00,1.000000000000000000e+00,-2.479238957166671753e-01,-1.286356925964355469e+00
1.555777777777777704e+00,1.000000000000000000e+00,-2.524083852767944336e-01,-1.089158654212951660e+00
1.777888888888888852e+00,1.000000000000000000e+00,-2.722393870353698730e-01,-8.063569664955139160e-01
2.000000000000000000e+00,1.000000000000000000e+00,-4.609318971633911133e-01,-5.354100465774536133e-01
